lat,lng,name,type,grade
-75.1626440495439,39.961021589463,RE-ENGAGEMENT CENTER,DISTRICT,HIGH SCHOOL
-75.21864801323599,39.9283012471819,RICHARD ALLEN PREPARATORY CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
-75.17155063941871,39.955949219512206,RUSSELL BYERS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1286410006265,39.9870820002733,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.16910650068891,39.9238987005212,SOUTH PHILADELPHIA HIGH SCHOOL EOP,DISTRICT,HIGH SCHOOL
-75.24260000007651,39.918098999539396,SOUTHWEST LEADERSHIP ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.0659835301482,40.0668422196512,TACONY ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.1556690000409,39.986869000552,TECH FREIRE CHARTER SCHOOL,CHARTER,HIGH SCHOOL
-75.197671839423,39.9351772246149,UNIVERSAL CHARTER SCHOOL AT ALCORN,CHARTER,ELEMENTARY/MIDDLE
-75.1985900006054,39.933736999621296,UNIVERSAL CHARTER SCHOOL AT AUDENRIED,CHARTER,HIGH SCHOOL
-75.2360200003693,39.9737390002601,UNIVERSAL CHARTER SCHOOL AT BLUFORD,CHARTER,ELEMENTARY SCHOOL
-75.23283328743541,39.9653360307318,UNIVERSAL CHARTER SCHOOL AT DAROFF,CHARTER,ELEMENTARY/MIDDLE
-75.10517219295659,40.0343720781628,UNIVERSAL CHARTER SCHOOL AT CREIGHTON,CHARTER,ELEMENTARY/MIDDLE
-75.16769048137179,39.9408997340373,UNIVERSAL INSTITUTE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1857069997691,39.9258369996165,UNIVERSAL CHARTER SCHOOL AT VARE,CHARTER,MIDDLE SCHOOL
-75.1634134086327,40.0595120027579,WEST OAK LANE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2541110000342,39.9706669997453,WEST PHILADELPHIA ACHIEVEMENT CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.1725947322583,40.015632888510495,WISSAHICKON CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.15407588383509,39.9944187396555,YES PHILLY,CONTRACTED,HIGH SCHOOL
-75.1481782936474,39.9676992367932,YOUNG SCHOLARS CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
-75.15863286979659,39.9729064903214,YOUTHBUILD PHILADELPHIA CHARTER SCHOOL,CHARTER,HIGH SCHOOL
-75.2379142241161,39.961315560113,63RD ST MULTICULTURAL ACADEMY OF ACADEMIC EXCELLENCE,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.2121501997638,40.026225347842995,CB COMMUNITY SCHOOLS,PRIVATE,
-75.1763390971948,39.9715733134433,CITY SCHOOL AT FAIRMOUNT,PRIVATE,ELEMENTARY SCHOOL
-75.12629332979391,40.015476180964,COMMUNITY COUNCIL LEARNING ACADEMY,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.2395045730986,39.9713156146818,CREATIVE MINDS CHRISTIAN ACADEMY,PRIVATE,
-75.17588442389629,39.9589083654227,KUMON MATH AND READING PHILADELPHIA,PRIVATE,UNGRADED
-75.0270563848987,40.078624240908496,KUMON OF PHILADELPHIA- GRANT AVE,PRIVATE,UNGRADED
-75.23793520666679,40.064394961809995,MATHNASIUM OF ANDORRA,PRIVATE,UNGRADED
-75.1888024244655,40.05826858664,ONE ON ONE TUTORING SERVICE,PRIVATE,TUTORING
-75.21887908884341,40.0370117796178,ROXBOROUGH CHRISTIAN SCHOOL,PRIVATE,ELEMENTARY SCHOOL
-75.24423428487809,40.059133865773894,SCHUYLKILL CENTER FOR ENVIRONMENTAL EDUCATION,PRIVATE,UNGRADED
-75.2198205770765,40.02507058789789,YALE SCHOOL OF PHILADELPHIA,PRIVATE,ELEMENTARY/MIDDLE
-75.1465980005368,40.0367059998385,WIDENER MEMORIAL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE/HIGH
-75.1159069996727,39.993064999902295,FRANCES E. WILLARD SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.06908599949391,40.052367000051,WOODROW WILSON SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.17749652266241,39.9902712210442,RICHARD R. WRIGHT SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.0753711743273,40.030112192688996,WILLIAM H. ZIEGLER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.24785999992609,39.9842960004937,AD PRIMA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1654522632145,39.9797945941307,ALLIANCE FOR PROGRESS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.13085307587141,40.0131215386459,ANTONIA PANTOJA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1522490007144,39.948891999853295,ARCHITECTURE AND DESIGN CHARTER SCHOOL,CHARTER,HIGH SCHOOL
-75.1256444420555,39.9987298917836,ASPIRA CHARTER SCHOOL AT STETSON,CHARTER,MIDDLE SCHOOL
-75.1238079996346,40.028771999608004,ASPIRA CHARTER SCHOOL AT OLNEY,CHARTER,HIGH SCHOOL
-75.2048709297786,39.966964840481296,BELMONT CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2337485096097,39.9517255800874,BOYS LATIN OF PHILADELPHIA CHARTER SCHOOL,CHARTER,MIDDLE/HIGH
-75.17765799945009,39.9781339996112,CAMELOT ACADEMY,CONTRACTED,MIDDLE/HIGH
-75.126608154384,40.0152398523788,CAMELOT ACADEMY EAST,CONTRACTED,MIDDLE/HIGH
-75.158411634008,39.9388824975157,CHRISTOPHER COLUMBUS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1066906108873,40.004662849384296,COMMUNITY ACADEMY OF PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.1260895594674,40.014578926312794,CROSSROADS AT HUNTING PARK,DISTRICT,ELEMENTARY SCHOOL
-75.21052314046791,39.9694040511869,CROSSROADS ACCELERATED ACADEMY,DISTRICT,MIDDLE SCHOOL
-75.1219290034388,40.0466708333372,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2140545615316,39.9773479800017,DISCOVERY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1695746497401,39.9845943708891,MASTERY CHARTER SCHOOL AT DOUGLASS,CHARTER,ELEMENTARY/MIDDLE
-75.09093921207099,40.0118087789564,EL CENTRO DE ESTUDIANTES (BIG PICTURE),CONTRACTED,HIGH SCHOOL
-75.13265046548,40.0149395009862,ESPERANZA ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.17765799945009,39.9781339996112,EXCEL ACADEMY NORTH,CONTRACTED,HIGH SCHOOL
-75.1025194403922,40.0260814303115,EXCEL ACADEMY SOUTH,CONTRACTED,HIGH SCHOOL
-75.0738919997681,40.01978599996121,MASTERY CHARTER SCHOOL AT SMEDLEY,CHARTER,ELEMENTARY SCHOOL
-75.1667263269867,40.0332039453118,MASTERY CHARTER SCHOOL AT WISTER,CHARTER,ELEMENTARY SCHOOL
-75.14701419190821,39.94952698141171,MASTERY CHARTER SCHOOL AT LENFEST,CHARTER,MIDDLE/HIGH
-75.2284370007218,39.9757989997203,MASTERY CHARTER SCHOOL AT SHOEMAKER,CHARTER,MIDDLE/HIGH
-75.16364675133929,39.9146709594964,MASTERY CHARTER SCHOOL AT THOMAS CAMPUS,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.1609555297349,39.9611519963734,"MATH, CIVICS AND SCIENCES CHARTER SCHOOL",CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.1840666905311,39.9901626275161,ONE BRIGHT RAY MANSION,CONTRACTED,HIGH SCHOOL
-75.18398391217609,39.9901588960822,ONE BRIGHT RAY MANSION EVENING,CONTRACTED,HIGH SCHOOL
-75.1015600584926,39.9978241322615,DEEP ROOTS CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.15609365037491,40.0136391676965,MASTERY PREP ELEMENTARY CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.2212022880132,39.979860834837396,KIPP WEST PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.151539514162,39.9396705289294,BEANSTALK LLC,PRIVATE,KINDERGARTEN
-75.11880608137541,39.981593119953104,MERAKEY EDUCATION CENTER- PHILA,PRIVATE,SPECIAL CENTER
-75.17667905505091,39.9526016352784,PHILLY AGILE LEARNING COMMUNITY SCHOOL,,ELEMENTARY/MIDDLE/HIGH
-75.1381076461445,40.015669379272204,VOCATIO CAREER PREP HIGH SCHOOL,PRIVATE,HIGH SCHOOL
-75.15803900060841,39.9920380002474,KIPP NORTH PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-74.9916731583083,40.1095825198707,MAST III CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.1833101324273,40.012035034305896,PHILADELPHIA HEBREW CHARTER,CHARTER,ELEMENTARY SCHOOL
-75.1702381154842,39.9202573448979,PHILADELPHIA PERFORMING ARTS CHARTER: STRING THEORY (E. CAMPUS),CHARTER,ELEMENTARY SCHOOL
-75.156536104182,40.0563224988013,EXCELSIOR SCHOOL OF PHILADELPHIA,PRIVATE,ELEMENTARY SCHOOL
-75.11824861513429,39.98971882070639,KINGDOM CHRISTIAN ACADEMY AND DEVELOPMENT CENTER,PRIVATE,ELEMENTARY SCHOOL
-75.142232024316,39.9630173392263,QUADRAT ACADEMY,PRIVATE,MIDDLE/HIGH
-75.18554796882691,39.981157315527604,REVOLUTION SCHOOL,PRIVATE,HIGH SCHOOL
-75.13355411156141,40.0215259499524,SOPHIA ACADEMY,PRIVATE,HIGH SCHOOL
